year,a_author_fraction,total,topic,share,n
2013,Fraktion CVP-EVP,324,Migration,0.043209876543209874,14
2013,Fraktion der Schweizerischen Volkspartei,518,Migration,0.08108108108108109,42
2013,Fraktionslos,21,Migration,0,0
2013,Grüne Fraktion,228,Migration,0.048245614035087724,11
2013,Grünliberale Fraktion,94,Migration,0.010638297872340425,1
2013,Sozialdemokratische Fraktion,591,Migration,0.018612521150592216,11
2014,FDP-Liberale Fraktion,268,Migration,0.06716417910447761,18
2014,Fraktion BD,39,Migration,0.05128205128205129,2
2014,Fraktion CVP-EVP,334,Migration,0.08383233532934131,28
2014,Fraktion der Schweizerischen Volkspartei,530,Migration,0.13584905660377358,72
2014,Grüne Fraktion,229,Migration,0.09170305676855894,21
2014,Grünliberale Fraktion,89,Migration,0,0
2014,Sozialdemokratische Fraktion,611,Migration,0.062193126022913256,38
2015,CVP-Fraktion,48,Migration,0.0625,3
2015,FDP-Liberale Fraktion,285,Migration,0.06315789473684211,18
2015,Fraktion BD,60,Migration,0.05,3
2015,Fraktion CVP-EVP,235,Migration,0.12340425531914895,29
2015,Fraktion der Schweizerischen Volkspartei,556,Migration,0.14928057553956836,83
2015,Grüne Fraktion,200,Migration,0.11,22
2015,Grünliberale Fraktion,82,Migration,0.04878048780487805,4
2015,Sozialdemokratische Fraktion,583,Migration,0.07032590051457975,41
2016,CVP-Fraktion,314,Migration,0.11146496815286625,35
2016,FDP-Liberale Fraktion,259,Migration,0.08494208494208495,22
2016,Fraktion BD,44,Migration,0.11363636363636363,5
2016,Fraktion der Schweizerischen Volkspartei,567,Migration,0.2698412698412698,153
2016,Grüne Fraktion,164,Migration,0.12804878048780488,21
2016,Grünliberale Fraktion,59,Migration,0.01694915254237288,1
2016,Sozialdemokratische Fraktion,511,Migration,0.1095890410958904,56
2017,CVP-Fraktion,343,Migration,0.09620991253644315,33
2017,FDP-Liberale Fraktion,266,Migration,0.05639097744360902,15
2017,Fraktion BD,44,Migration,0.022727272727272728,1
2017,Fraktion der Schweizerischen Volkspartei,682,Migration,0.26392961876832843,180
2017,Grüne Fraktion,197,Migration,0.1116751269035533,22
2017,Grünliberale Fraktion,66,Migration,0.015151515151515152,1
2017,Sozialdemokratische Fraktion,532,Migration,0.05451127819548872,29
2018,CVP-Fraktion,196,Migration,0.05612244897959184,11
2018,FDP-Liberale Fraktion,174,Migration,0.06896551724137931,12
2018,Fraktion BD,28,Migration,0.03571428571428572,1
2018,Fraktion der Schweizerischen Volkspartei,307,Migration,0.21172638436482086,65
2018,Grüne Fraktion,134,Migration,0.08208955223880597,11
2018,Grünliberale Fraktion,40,Migration,0.025,1
2018,Sozialdemokratische Fraktion,294,Migration,0.03401360544217687,10
2000,Christlichdemokratische Fraktion,36,Sozialer Schutz,NA,NA
2000,Evangelische und Unabhängige Fraktion,6,Sozialer Schutz,NA,NA
2000,Fraktion der Schweizerischen Volkspartei,30,Sozialer Schutz,NA,NA
2000,Fraktionslos,11,Sozialer Schutz,NA,NA
2000,Freisinnig-demokratische Fraktion,58,Sozialer Schutz,NA,NA
2000,Grüne Fraktion,26,Sozialer Schutz,NA,NA
2000,Liberale Fraktion,6,Sozialer Schutz,NA,NA
2000,Sozialdemokratische Fraktion,73,Sozialer Schutz,NA,NA
2001,Christlichdemokratische Fraktion,183,Sozialer Schutz,NA,NA
2001,Evangelische und Unabhängige Fraktion,34,Sozialer Schutz,NA,NA
2001,Fraktion der Schweizerischen Volkspartei,208,Sozialer Schutz,NA,NA
2001,Fraktionslos,41,Sozialer Schutz,NA,NA
2001,Freisinnig-demokratische Fraktion,174,Sozialer Schutz,NA,NA
2001,Grüne Fraktion,133,Sozialer Schutz,NA,NA
2001,Liberale Fraktion,20,Sozialer Schutz,NA,NA
2001,Sozialdemokratische Fraktion,373,Sozialer Schutz,NA,NA
2002,Christlichdemokratische Fraktion,214,Sozialer Schutz,NA,NA
2002,Evangelische und Unabhängige Fraktion,26,Sozialer Schutz,NA,NA
2002,Fraktion der Schweizerischen Volkspartei,196,Sozialer Schutz,NA,NA
2002,Fraktionslos,45,Sozialer Schutz,NA,NA
2002,Freisinnig-demokratische Fraktion,189,Sozialer Schutz,NA,NA
2002,Grüne Fraktion,95,Sozialer Schutz,NA,NA
2002,Liberale Fraktion,20,Sozialer Schutz,NA,NA
2002,Sozialdemokratische Fraktion,350,Sozialer Schutz,NA,NA
2003,Christlichdemokratische Fraktion,176,Sozialer Schutz,NA,NA
2003,Evangelische und Unabhängige Fraktion,26,Sozialer Schutz,NA,NA
2003,EVP/EDU Fraktion,5,Sozialer Schutz,NA,NA
2003,Fraktion der Schweizerischen Volkspartei,211,Sozialer Schutz,NA,NA
2003,Fraktionslos,40,Sozialer Schutz,NA,NA
2003,Freisinnig-demokratische Fraktion,142,Sozialer Schutz,NA,NA
2003,Grüne Fraktion,109,Sozialer Schutz,NA,NA
2003,Liberale Fraktion,13,Sozialer Schutz,NA,NA
2003,Sozialdemokratische Fraktion,309,Sozialer Schutz,NA,NA
2004,Christlichdemokratische Fraktion,230,Sozialer Schutz,NA,NA
2004,EVP/EDU Fraktion,33,Sozialer Schutz,NA,NA
2004,Fraktion der Schweizerischen Volkspartei,271,Sozialer Schutz,NA,NA
2004,Fraktionslos,48,Sozialer Schutz,NA,NA
2004,Freisinnig-demokratische Fraktion,187,Sozialer Schutz,NA,NA
2004,Grüne Fraktion,136,Sozialer Schutz,NA,NA
2004,Sozialdemokratische Fraktion,410,Sozialer Schutz,NA,NA
2005,Christlichdemokratische Fraktion,209,Sozialer Schutz,NA,NA
2005,EVP/EDU Fraktion,50,Sozialer Schutz,NA,NA
2005,Fraktion der Schweizerischen Volkspartei,309,Sozialer Schutz,NA,NA
2005,Fraktionslos,61,Sozialer Schutz,NA,NA
2005,Freisinnig-demokratische Fraktion,176,Sozialer Schutz,NA,NA
2005,Grüne Fraktion,184,Sozialer Schutz,NA,NA
2005,Sozialdemokratische Fraktion,434,Sozialer Schutz,NA,NA
2006,Christlichdemokratische Fraktion,199,Sozialer Schutz,NA,NA
2006,EVP/EDU Fraktion,45,Sozialer Schutz,NA,NA
2006,Fraktion der Schweizerischen Volkspartei,271,Sozialer Schutz,NA,NA
2006,Fraktionslos,53,Sozialer Schutz,NA,NA
2006,Freisinnig-demokratische Fraktion,205,Sozialer Schutz,NA,NA
2006,Grüne Fraktion,216,Sozialer Schutz,NA,NA
2006,Sozialdemokratische Fraktion,421,Sozialer Schutz,NA,NA
2007,Christlichdemokratische Fraktion,146,Sozialer Schutz,NA,NA
2007,EVP/EDU Fraktion,23,Sozialer Schutz,NA,NA
2007,Fraktion CVP/EVP/glp,29,Sozialer Schutz,NA,NA
2007,Fraktion der Schweizerischen Volkspartei,331,Sozialer Schutz,NA,NA
2007,Fraktionslos,35,Sozialer Schutz,NA,NA
2007,Freisinnig-demokratische Fraktion,198,Sozialer Schutz,NA,NA
2007,Grüne Fraktion,203,Sozialer Schutz,NA,NA
2007,Sozialdemokratische Fraktion,496,Sozialer Schutz,NA,NA
2008,FDP-Liberale Fraktion,42,Sozialer Schutz,NA,NA
2008,Fraktion CVP/EVP/glp,269,Sozialer Schutz,NA,NA
2008,Fraktion der Schweizerischen Volkspartei,448,Sozialer Schutz,NA,NA
2008,Fraktionslos,17,Sozialer Schutz,NA,NA
2008,Freisinnig-demokratische Fraktion,136,Sozialer Schutz,NA,NA
2008,Grüne Fraktion,292,Sozialer Schutz,NA,NA
2008,Sozialdemokratische Fraktion,522,Sozialer Schutz,NA,NA
2009,FDP-Liberale Fraktion,250,Sozialer Schutz,NA,NA
2009,Fraktion BD,25,Sozialer Schutz,NA,NA
2009,Fraktion CVP/EVP/glp,359,Sozialer Schutz,NA,NA
2009,Fraktion der Schweizerischen Volkspartei,683,Sozialer Schutz,NA,NA
2009,Grüne Fraktion,307,Sozialer Schutz,NA,NA
2009,Sozialdemokratische Fraktion,590,Sozialer Schutz,NA,NA
2010,FDP-Liberale Fraktion,256,Sozialer Schutz,NA,NA
2010,Fraktion BD,18,Sozialer Schutz,NA,NA
2010,Fraktion CVP/EVP/glp,349,Sozialer Schutz,NA,NA
2010,Fraktion der Schweizerischen Volkspartei,589,Sozialer Schutz,NA,NA
2010,Fraktionslos,3,Sozialer Schutz,NA,NA
2010,Grüne Fraktion,291,Sozialer Schutz,NA,NA
2010,Sozialdemokratische Fraktion,446,Sozialer Schutz,NA,NA
2011,FDP-Liberale Fraktion,252,Sozialer Schutz,NA,NA
2011,Fraktion BD,41,Sozialer Schutz,NA,NA
2011,Fraktion CVP-EVP,34,Sozialer Schutz,NA,NA
2011,Fraktion CVP/EVP/glp,263,Sozialer Schutz,NA,NA
2011,Fraktion der Schweizerischen Volkspartei,503,Sozialer Schutz,NA,NA
2011,Fraktionslos,16,Sozialer Schutz,NA,NA
2011,Grüne Fraktion,258,Sozialer Schutz,NA,NA
2011,Grünliberale Fraktion,1,Sozialer Schutz,NA,NA
2011,Sozialdemokratische Fraktion,529,Sozialer Schutz,NA,NA
2012,FDP-Liberale Fraktion,236,Sozialer Schutz,0,0
2012,Fraktion BD,28,Sozialer Schutz,0,0
2012,Fraktion CVP-EVP,303,Sozialer Schutz,0,0
2012,Fraktion der Schweizerischen Volkspartei,500,Sozialer Schutz,0.002,1
2012,Fraktionslos,25,Sozialer Schutz,0,0
2012,Grüne Fraktion,191,Sozialer Schutz,0,0
2012,Grünliberale Fraktion,62,Sozialer Schutz,0,0
2012,Sozialdemokratische Fraktion,591,Sozialer Schutz,0.01015228426395939,6
2013,FDP-Liberale Fraktion,232,Sozialer Schutz,0.004310344827586207,1
2013,Fraktion BD,34,Sozialer Schutz,0,0
2013,Fraktion CVP-EVP,324,Sozialer Schutz,0.021604938271604937,7
2013,Fraktion der Schweizerischen Volkspartei,518,Sozialer Schutz,0.005791505791505791,3
2013,Fraktionslos,21,Sozialer Schutz,0.047619047619047616,1
2013,Grüne Fraktion,228,Sozialer Schutz,0.008771929824561403,2
2013,Grünliberale Fraktion,94,Sozialer Schutz,0,0
2013,Sozialdemokratische Fraktion,591,Sozialer Schutz,0.005076142131979695,3
2014,FDP-Liberale Fraktion,268,Sozialer Schutz,0.05970149253731344,16
2014,Fraktion BD,39,Sozialer Schutz,0.025641025641025644,1
2014,Fraktion CVP-EVP,334,Sozialer Schutz,0.029940119760479042,10
2014,Fraktion der Schweizerischen Volkspartei,530,Sozialer Schutz,0.02452830188679245,13
2014,Grüne Fraktion,229,Sozialer Schutz,0.008733624454148471,2
2014,Grünliberale Fraktion,89,Sozialer Schutz,0.033707865168539325,3
2014,Sozialdemokratische Fraktion,611,Sozialer Schutz,0.044189852700491,27
2015,CVP-Fraktion,48,Sozialer Schutz,0.020833333333333336,1
2015,FDP-Liberale Fraktion,285,Sozialer Schutz,0.07368421052631578,21
2015,Fraktion BD,60,Sozialer Schutz,0,0
2015,Fraktion CVP-EVP,235,Sozialer Schutz,0.0425531914893617,10
2015,Fraktion der Schweizerischen Volkspartei,556,Sozialer Schutz,0.025179856115107913,14
2015,Grüne Fraktion,200,Sozialer Schutz,0.02,4
2015,Grünliberale Fraktion,82,Sozialer Schutz,0.03658536585365854,3
2015,Sozialdemokratische Fraktion,583,Sozialer Schutz,0.06174957118353345,36
2016,CVP-Fraktion,314,Sozialer Schutz,0.08598726114649681,27
2016,FDP-Liberale Fraktion,259,Sozialer Schutz,0.11196911196911197,29
2016,Fraktion BD,44,Sozialer Schutz,0.06818181818181818,3
2016,Fraktion der Schweizerischen Volkspartei,567,Sozialer Schutz,0.04938271604938271,28
2016,Grüne Fraktion,164,Sozialer Schutz,0.01829268292682927,3
2016,Grünliberale Fraktion,59,Sozialer Schutz,0.01694915254237288,1
2016,Sozialdemokratische Fraktion,511,Sozialer Schutz,0.03522504892367906,18
2017,CVP-Fraktion,343,Sozialer Schutz,0.06705539358600583,23
2017,FDP-Liberale Fraktion,266,Sozialer Schutz,0.07894736842105263,21
2017,Fraktion BD,44,Sozialer Schutz,0.11363636363636363,5
2017,Fraktion der Schweizerischen Volkspartei,682,Sozialer Schutz,0.06304985337243402,43
2017,Grüne Fraktion,197,Sozialer Schutz,0.03553299492385787,7
2017,Grünliberale Fraktion,66,Sozialer Schutz,0.10606060606060605,7
2017,Sozialdemokratische Fraktion,532,Sozialer Schutz,0.050751879699248124,27
2018,CVP-Fraktion,196,Sozialer Schutz,0.061224489795918366,12
2018,FDP-Liberale Fraktion,174,Sozialer Schutz,0.05747126436781609,10
2018,Fraktion BD,28,Sozialer Schutz,0.07142857142857144,2
2018,Fraktion der Schweizerischen Volkspartei,307,Sozialer Schutz,0.05863192182410423,18
2018,Grüne Fraktion,134,Sozialer Schutz,0.0373134328358209,5
2018,Grünliberale Fraktion,40,Sozialer Schutz,0.025,1
2018,Sozialdemokratische Fraktion,294,Sozialer Schutz,0.05442176870748299,16
2000,Christlichdemokratische Fraktion,36,Gesundheit,0.1111111111111111,4
2000,Evangelische und Unabhängige Fraktion,6,Gesundheit,0.33333333333333337,2
2000,Fraktion der Schweizerischen Volkspartei,30,Gesundheit,0.13333333333333333,4
2000,Fraktionslos,11,Gesundheit,0.09090909090909091,1
2000,Freisinnig-demokratische Fraktion,58,Gesundheit,0.12068965517241378,7
2000,Grüne Fraktion,26,Gesundheit,0.11538461538461538,3
2000,Liberale Fraktion,6,Gesundheit,0,0
2000,Sozialdemokratische Fraktion,73,Gesundheit,0.0684931506849315,5
2001,Christlichdemokratische Fraktion,183,Gesundheit,0.10382513661202186,19
2001,Evangelische und Unabhängige Fraktion,34,Gesundheit,0.11764705882352942,4
2001,Fraktion der Schweizerischen Volkspartei,208,Gesundheit,0.05769230769230769,12
2001,Fraktionslos,41,Gesundheit,0.17073170731707318,7
2001,Freisinnig-demokratische Fraktion,174,Gesundheit,0.06896551724137931,12
2001,Grüne Fraktion,133,Gesundheit,0.09022556390977444,12
2001,Liberale Fraktion,20,Gesundheit,0,0
2001,Sozialdemokratische Fraktion,373,Gesundheit,0.064343163538874,24
2002,Christlichdemokratische Fraktion,214,Gesundheit,0.13084112149532712,28
2002,Evangelische und Unabhängige Fraktion,26,Gesundheit,0.23076923076923075,6
2002,Fraktion der Schweizerischen Volkspartei,196,Gesundheit,0.03571428571428572,7
2002,Fraktionslos,45,Gesundheit,0.13333333333333333,6
2002,Freisinnig-demokratische Fraktion,189,Gesundheit,0.13227513227513227,25
2002,Grüne Fraktion,95,Gesundheit,0.12631578947368421,12
2002,Liberale Fraktion,20,Gesundheit,0.3,6
2002,Sozialdemokratische Fraktion,350,Gesundheit,0.10857142857142858,38
2003,Christlichdemokratische Fraktion,176,Gesundheit,0.07386363636363637,13
2003,Evangelische und Unabhängige Fraktion,26,Gesundheit,0.23076923076923075,6
2003,EVP/EDU Fraktion,5,Gesundheit,0.2,1
2003,Fraktion der Schweizerischen Volkspartei,211,Gesundheit,0.04265402843601896,9
2003,Fraktionslos,40,Gesundheit,0.05,2
2003,Freisinnig-demokratische Fraktion,142,Gesundheit,0.11267605633802816,16
2003,Grüne Fraktion,109,Gesundheit,0.06422018348623854,7
2003,Liberale Fraktion,13,Gesundheit,0.07692307692307693,1
2003,Sozialdemokratische Fraktion,309,Gesundheit,0.10679611650485438,33
2004,Christlichdemokratische Fraktion,230,Gesundheit,0.07391304347826087,17
2004,EVP/EDU Fraktion,33,Gesundheit,0.18181818181818182,6
2004,Fraktion der Schweizerischen Volkspartei,271,Gesundheit,0.05904059040590406,16
2004,Fraktionslos,48,Gesundheit,0.125,6
2004,Freisinnig-demokratische Fraktion,187,Gesundheit,0.0962566844919786,18
2004,Grüne Fraktion,136,Gesundheit,0.09558823529411764,13
2004,Sozialdemokratische Fraktion,410,Gesundheit,0.08536585365853659,35
2005,Christlichdemokratische Fraktion,209,Gesundheit,0.1339712918660287,28
2005,EVP/EDU Fraktion,50,Gesundheit,0.2,10
2005,Fraktion der Schweizerischen Volkspartei,309,Gesundheit,0.05825242718446602,18
2005,Fraktionslos,61,Gesundheit,0.09836065573770492,6
2005,Freisinnig-demokratische Fraktion,176,Gesundheit,0.11363636363636363,20
2005,Grüne Fraktion,184,Gesundheit,0.11413043478260869,21
2005,Sozialdemokratische Fraktion,434,Gesundheit,0.11981566820276499,52
2006,Christlichdemokratische Fraktion,199,Gesundheit,0.06030150753768845,12
2006,EVP/EDU Fraktion,45,Gesundheit,0.15555555555555556,7
2006,Fraktion der Schweizerischen Volkspartei,271,Gesundheit,0.05166051660516605,14
2006,Fraktionslos,53,Gesundheit,0.24528301886792453,13
2006,Freisinnig-demokratische Fraktion,205,Gesundheit,0.08292682926829269,17
2006,Grüne Fraktion,216,Gesundheit,0.11574074074074074,25
2006,Sozialdemokratische Fraktion,421,Gesundheit,0.11163895486935868,47
2007,Christlichdemokratische Fraktion,146,Gesundheit,0.1232876712328767,18
2007,EVP/EDU Fraktion,23,Gesundheit,0.13043478260869565,3
2007,Fraktion CVP/EVP/glp,29,Gesundheit,0.13793103448275862,4
2007,Fraktion der Schweizerischen Volkspartei,331,Gesundheit,0.06646525679758308,22
2007,Fraktionslos,35,Gesundheit,0.28571428571428575,10
2007,Freisinnig-demokratische Fraktion,198,Gesundheit,0.12121212121212122,24
2007,Grüne Fraktion,203,Gesundheit,0.09852216748768473,20
2007,Sozialdemokratische Fraktion,496,Gesundheit,0.15120967741935484,75
2008,FDP-Liberale Fraktion,42,Gesundheit,0.14285714285714288,6
2008,Fraktion CVP/EVP/glp,269,Gesundheit,0.14869888475836432,40
2008,Fraktion der Schweizerischen Volkspartei,448,Gesundheit,0.060267857142857144,27
2008,Fraktionslos,17,Gesundheit,0.11764705882352942,2
2008,Freisinnig-demokratische Fraktion,136,Gesundheit,0.05147058823529412,7
2008,Grüne Fraktion,292,Gesundheit,0.0958904109589041,28
2008,Sozialdemokratische Fraktion,522,Gesundheit,0.1417624521072797,74
2009,FDP-Liberale Fraktion,250,Gesundheit,0.07200000000000001,18
2009,Fraktion BD,25,Gesundheit,0.04,1
2009,Fraktion CVP/EVP/glp,359,Gesundheit,0.16991643454038996,61
2009,Fraktion der Schweizerischen Volkspartei,683,Gesundheit,0.06734992679355783,46
2009,Grüne Fraktion,307,Gesundheit,0.14006514657980454,43
2009,Sozialdemokratische Fraktion,590,Gesundheit,0.16949152542372883,100
2010,FDP-Liberale Fraktion,256,Gesundheit,0.08203125,21
2010,Fraktion BD,18,Gesundheit,0.05555555555555555,1
2010,Fraktion CVP/EVP/glp,349,Gesundheit,0.14040114613180515,49
2010,Fraktion der Schweizerischen Volkspartei,589,Gesundheit,0.09847198641765705,58
2010,Fraktionslos,3,Gesundheit,0.33333333333333337,1
2010,Grüne Fraktion,291,Gesundheit,0.06529209621993128,19
2010,Sozialdemokratische Fraktion,446,Gesundheit,0.17937219730941703,80
2011,FDP-Liberale Fraktion,252,Gesundheit,0.07936507936507936,20
2011,Fraktion BD,41,Gesundheit,0,0
2011,Fraktion CVP-EVP,34,Gesundheit,0.08823529411764706,3
2011,Fraktion CVP/EVP/glp,263,Gesundheit,0.1482889733840304,39
2011,Fraktion der Schweizerischen Volkspartei,503,Gesundheit,0.07554671968190854,38
2011,Fraktionslos,16,Gesundheit,0.1875,3
2011,Grüne Fraktion,258,Gesundheit,0.09302325581395349,24
2011,Grünliberale Fraktion,1,Gesundheit,0,0
2011,Sozialdemokratische Fraktion,529,Gesundheit,0.12287334593572778,65
2012,FDP-Liberale Fraktion,236,Gesundheit,0.1440677966101695,34
2012,Fraktion BD,28,Gesundheit,0.07142857142857144,2
2012,Fraktion CVP-EVP,303,Gesundheit,0.15511551155115513,47
2012,Fraktion der Schweizerischen Volkspartei,500,Gesundheit,0.11199999999999999,56
2012,Fraktionslos,25,Gesundheit,0.36,9
2012,Grüne Fraktion,191,Gesundheit,0.15706806282722513,30
2012,Grünliberale Fraktion,62,Gesundheit,0.16129032258064516,10
2012,Sozialdemokratische Fraktion,591,Gesundheit,0.1844331641285956,109
2013,FDP-Liberale Fraktion,232,Gesundheit,0.11206896551724138,26
2013,Fraktion BD,34,Gesundheit,0.029411764705882356,1
2013,Fraktion CVP-EVP,324,Gesundheit,0.12962962962962965,42
2013,Fraktion der Schweizerischen Volkspartei,518,Gesundheit,0.07335907335907337,38
2013,Fraktionslos,21,Gesundheit,0.4761904761904762,10
2013,Grüne Fraktion,228,Gesundheit,0.08333333333333334,19
2013,Grünliberale Fraktion,94,Gesundheit,0.13829787234042554,13
2013,Sozialdemokratische Fraktion,591,Gesundheit,0.116751269035533,69
2014,FDP-Liberale Fraktion,268,Gesundheit,0.11940298507462688,32
2014,Fraktion BD,39,Gesundheit,0.07692307692307693,3
2014,Fraktion CVP-EVP,334,Gesundheit,0.11976047904191617,40
2014,Fraktion der Schweizerischen Volkspartei,530,Gesundheit,0.09622641509433962,51
2014,Grüne Fraktion,229,Gesundheit,0.1615720524017467,37
2014,Grünliberale Fraktion,89,Gesundheit,0.10112359550561799,9
2014,Sozialdemokratische Fraktion,611,Gesundheit,0.19476268412438624,119
2015,CVP-Fraktion,48,Gesundheit,0.08333333333333334,4
2015,FDP-Liberale Fraktion,285,Gesundheit,0.16491228070175437,47
2015,Fraktion BD,60,Gesundheit,0.13333333333333333,8
2015,Fraktion CVP-EVP,235,Gesundheit,0.1021276595744681,24
2015,Fraktion der Schweizerischen Volkspartei,556,Gesundheit,0.10431654676258993,58
2015,Grüne Fraktion,200,Gesundheit,0.115,23
2015,Grünliberale Fraktion,82,Gesundheit,0.15853658536585366,13
2015,Sozialdemokratische Fraktion,583,Gesundheit,0.137221269296741,80
2016,CVP-Fraktion,314,Gesundheit,0.1178343949044586,37
2016,FDP-Liberale Fraktion,259,Gesundheit,0.0694980694980695,18
2016,Fraktion BD,44,Gesundheit,0.22727272727272727,10
2016,Fraktion der Schweizerischen Volkspartei,567,Gesundheit,0.10758377425044091,61
2016,Grüne Fraktion,164,Gesundheit,0.08536585365853659,14
2016,Grünliberale Fraktion,59,Gesundheit,0.10169491525423728,6
2016,Sozialdemokratische Fraktion,511,Gesundheit,0.14090019569471623,72
2017,CVP-Fraktion,343,Gesundheit,0.15743440233236153,54
2017,FDP-Liberale Fraktion,266,Gesundheit,0.09398496240601503,25
2017,Fraktion BD,44,Gesundheit,0.20454545454545453,9
2017,Fraktion der Schweizerischen Volkspartei,682,Gesundheit,0.1099706744868035,75
2017,Grüne Fraktion,197,Gesundheit,0.12690355329949238,25
2017,Grünliberale Fraktion,66,Gesundheit,0.15151515151515152,10
2017,Sozialdemokratische Fraktion,532,Gesundheit,0.19736842105263158,105
2018,CVP-Fraktion,196,Gesundheit,0.1836734693877551,36
2018,FDP-Liberale Fraktion,174,Gesundheit,0.14367816091954022,25
